source_id,source_name,official_url,licence,terms_url,robots_url,allowed_methods,disallowed_methods,commercial_use_allowed,redistribution_allowed,OCR_allowed,scraping_allowed,API_allowed,rate_limits,approval_status,reviewer,review_date,expiry_date
SRC001,NOAA NDBC,https://www.ndbc.noaa.gov/,review_required,review_required,review_required_if_web,HTTP text/CSV-like files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC298,RPKI RIPE Validator/Routinator data refs,https://rpki.readthedocs.io/,review_required,review_required,review_required_if_web,RRDP/rsync/software,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC299,OpenStreetMap Taginfo API,https://taginfo.openstreetmap.org/taginfo/apidoc,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC300,WorldPop Data,https://www.worldpop.org/,review_required,review_required,review_required_if_web,Downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC301,HDX HAPI,https://hdx-hapi.readthedocs.io/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC302,UN OCHA CODs,https://data.humdata.org/organization/ocha-cods,review_required,review_required,review_required_if_web,CKAN/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC303,IOM DTM,https://dtm.iom.int/,review_required,review_required,review_required_if_web,Portal/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC304,FEWS NET Data Portal,https://fews.net/data,review_required,review_required,review_required_if_web,Downloads/API depending product,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC305,IPC Acute Food Insecurity,https://www.ipcinfo.org/,review_required,review_required,review_required_if_web,Downloads/portal,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC306,Global Terrorism Database,https://www.start.umd.edu/gtd/,review_required,review_required,review_required_if_web,Downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC307,UCDP API,https://ucdp.uu.se/apidocs/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC308,NOAA Storm Events Database,https://www.ncdc.noaa.gov/stormevents/,review_required,review_required,review_required_if_web,Web/download/API-like,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC309,FEMA OpenFEMA API,https://www.fema.gov/about/openfema/api,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC310,National Interagency Fire Center data,https://data-nifc.opendata.arcgis.com/,review_required,review_required,review_required_if_web,ArcGIS REST/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC311,ArcGIS Hub/Open Data APIs,https://developers.arcgis.com/rest/,review_required,review_required,review_required_if_web,REST/JSON/GeoJSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC312,OpenRouteService API,https://openrouteservice.org/dev/#/api-docs,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC313,OSRM Project,https://project-osrm.org/docs/v5.24.0/api/,review_required,review_required,review_required_if_web,REST/JSON self-host/public instances,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC314,Valhalla Routing API,https://valhalla.github.io/valhalla/api/turn-by-turn/api-reference/,review_required,review_required,review_required_if_web,REST/JSON self-host,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC315,OpenTripPlanner API,https://docs.opentripplanner.org/en/dev-2.x/Apis/,review_required,review_required,review_required_if_web,REST/GraphQL self-host,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC316,Open Charge Map POI API,https://openchargemap.org/site/develop/api,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC317,WorldPop FTP/API references,https://hub.worldpop.org/,review_required,review_required,review_required_if_web,Downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC318,Copernicus Climate Data Store API,https://cds.climate.copernicus.eu/how-to-api,review_required,review_required,review_required_if_web,API/NetCDF/GRIB,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC319,Copernicus Atmosphere Data Store,https://ads.atmosphere.copernicus.eu/,review_required,review_required,review_required_if_web,API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC320,Copernicus Emergency Data Store,https://emergency.copernicus.eu/mapping/list-of-components/EMSR,review_required,review_required,review_required_if_web,Portal/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC321,UNICEF Data API/portal,https://data.unicef.org/resources/resource-type/datasets/,review_required,review_required,review_required_if_web,Portal/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC322,UNESCO UIS API,https://apiportal.uis.unesco.org/,review_required,review_required,review_required_if_web,REST/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC323,World Inequality Database,https://wid.world/wid-world/,review_required,review_required,review_required_if_web,CSV/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC324,OECD AI Policy Observatory,https://oecd.ai/en/data,review_required,review_required,review_required_if_web,Portal/API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC325,AI Index Report datasets,https://aiindex.stanford.edu/report/,review_required,review_required,review_required_if_web,Downloads/reports,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC326,NIST Privacy Framework,https://www.nist.gov/privacy-framework,review_required,review_required,review_required_if_web,Docs/PDF,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC327,EU AI Act official text,https://artificialintelligenceact.eu/the-act/,review_required,review_required,review_required_if_web,Web/documents,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC328,OECD Legal Instruments,https://legalinstruments.oecd.org/,review_required,review_required,review_required_if_web,Web/API-like,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC329,ILO NATLEX,https://natlex.ilo.org/,review_required,review_required,review_required_if_web,Search/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC330,WIPO PATENTSCOPE,https://patentscope.wipo.int/,review_required,review_required,review_required_if_web,Web/API depending access,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC331,EPO OPS API,https://www.epo.org/en/searching-for-patents/data/web-services/ops,review_required,review_required,review_required_if_web,REST/XML,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC332,USPTO Patent Center/Data APIs,https://developer.uspto.gov/,review_required,review_required,review_required_if_web,REST/bulk downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC333,Lens Patent Data,https://www.lens.org/lens/user/subscriptions,review_required,review_required,review_required_if_web,API/export,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC334,OpenAQ Locations API,https://docs.openaq.org/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC335,PurpleAir API,https://api.purpleair.com/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC336,WAQI API,https://aqicn.org/api/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC337,Radiation Network public map,https://www.radiationnetwork.com/,review_required,review_required,review_required_if_web,Web/map/data depending access,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC338,Safecast API/data,https://safecast.org/data/,review_required,review_required,review_required_if_web,Downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC339,OpenCellID,https://opencellid.org/,review_required,review_required,review_required_if_web,API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC340,Mozilla Location Service archive,https://location.services.mozilla.com/downloads,review_required,review_required,review_required_if_web,Downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC341,OpenAerialMap API,https://openaerialmap.org/,review_required,review_required,review_required_if_web,API/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC342,Radiant MLHub API,https://docs.radiant.earth/docs/radiant-mlhub/api/,review_required,review_required,review_required_if_web,API/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC343,STAC Index,https://stacindex.org/,review_required,review_required,review_required_if_web,Catalogue,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC344,Microsoft Planetary Computer STAC,https://planetarycomputer.microsoft.com/docs/quickstarts/reading-stac/,review_required,review_required,review_required_if_web,STAC/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC345,Google Earth Engine Data Catalog,https://developers.google.com/earth-engine/datasets,review_required,review_required,review_required_if_web,Catalogue/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC346,OpenAQ Measurements API,https://docs.openaq.org/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC347,OpenSky Historical Database,https://opensky-network.org/data/data-citation,review_required,review_required,review_required_if_web,Database/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC348,ADS-B Exchange API,https://www.adsbexchange.com/data/,review_required,review_required,review_required_if_web,API/commercial/free tiers,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC349,Eurostat SDMX Bulk Download,https://ec.europa.eu/eurostat/web/main/data/bulkdownload,review_required,review_required,review_required_if_web,TSV/SDMX,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC350,CORDIS API,https://cordis.europa.eu/about/help/api_en.html,review_required,review_required,review_required_if_web,REST/XML/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
